1 0.0379
123 0.0987
190 0.1012
41 0.1157
54 0.1213
232 0.1316
180 0.1444
98 0.1561
205 0.1693
168 0.1746
239 0.1789
34 0.1790
123 0.1886
56 0.1889
109 0.1913
96 0.1915
93 0.1921
94 0.1924
115 0.1975
15 0.2034
130 0.2096
27 0.2125
136 0.2148
186 0.2162
57 0.2178
4 0.2234
104 0.2316
34 0.2321
127 0.2323
198 0.2391
151 0.2402
22 0.2437
222 0.2552
5 0.2662
17 0.2906
119 0.2935
28 0.2950
76 0.3111
46 0.3142
6 0.3155
31 0.3214
60 0.3256
97 0.3259
20 0.3269
84 0.3298
128 0.3303
195 0.3346
133 0.3403
68 0.3422
73 0.3442
234 0.3447
69 0.3474
160 0.3514
168 0.3531
109 0.3597
170 0.3615
60 0.3625
199 0.3625
152 0.3663
176 0.3670
227 0.3672
149 0.3676
158 0.3688
177 0.3697
51 0.3811
102 0.3837
119 0.3853
92 0.3865
7 0.3902
220 0.3960
236 0.4005
205 0.4024
14 0.4070
177 0.4083
24 0.4095
48 0.4106
170 0.4130
56 0.4150
175 0.4158
23 0.4159
69 0.4162
187 0.4169
54 0.4172
199 0.4192
207 0.4219
80 0.4233
37 0.4275
202 0.4373
234 0.4421
59 0.4433
94 0.4449
133 0.4467
126 0.4502
239 0.4554
60 0.4573
212 0.4583
76 0.4605
167 0.4656
43 0.4696
0 0.4699
162 0.4703
189 0.4713
193 0.4714
176 0.4743
137 0.4790
28 0.4867
171 0.4919
204 0.4924
104 0.4949
68 0.5031
86 0.5041
176 0.5041
34 0.5065
227 0.5076
11 0.5083
79 0.5089
52 0.5150
155 0.5159
85 0.5239
9 0.5246
209 0.5279
139 0.5321
145 0.5323
73 0.5371
221 0.5386
107 0.5529
148 0.5543
105 0.5554
68 0.5568
8 0.5604
92 0.5623
53 0.5624
165 0.5631
122 0.5669
76 0.5727
73 0.5740
125 0.5749
183 0.5751
201 0.5756
5 0.5757
150 0.5785
210 0.5828
180 0.5939
159 0.5949
59 0.5959
192 0.5960
177 0.5965
35 0.5979
222 0.5996
5 0.6016
71 0.6023
138 0.6039
7 0.6068
160 0.6083
80 0.6134
220 0.6138
90 0.6154
132 0.6155
41 0.6160
146 0.6192
148 0.6255
90 0.6288
187 0.6300
225 0.6333
118 0.6344
79 0.6360
215 0.6425
103 0.6429
231 0.6434
153 0.6504
97 0.6508
227 0.6551
59 0.6577
175 0.6597
223 0.6615
1 0.6646
115 0.6681
233 0.6700
212 0.6708
78 0.6737
147 0.6740
207 0.6772
149 0.6781
62 0.6876
180 0.6903
153 0.6927
224 0.7107
17 0.7109
155 0.7149
124 0.7169
13 0.7200
65 0.7209
236 0.7232
141 0.7310
82 0.7346
127 0.7352
28 0.7455
220 0.7468
173 0.7536
170 0.7620
66 0.7665
38 0.7683
94 0.7746
164 0.7748
226 0.7757
213 0.7771
211 0.7777
98 0.7793
0 0.7849
71 0.7913
80 0.7915
194 0.7954
68 0.8021
185 0.8028
6 0.8074
191 0.8270
106 0.8287
78 0.8361
79 0.8463
43 0.8533
29 0.8550
234 0.8578
201 0.8644
128 0.8659
5 0.8660
235 0.8691
146 0.8755
195 0.8775
225 0.8783
105 0.8901
33 0.8916
178 0.8925
26 0.9036
92 0.9071
149 0.9078
76 0.9099
34 0.9139
227 0.9202
6 0.9272
24 0.9282
195 0.9329
3 0.9359
239 0.9374
86 0.9382
211 0.9443
110 0.9510
35 0.9520
137 0.9545
32 0.9560
160 0.9562
113 0.9622
109 0.9658
105 0.9704
235 0.9715
152 0.9719
135 0.9733
208 0.9738
237 0.9780
20 0.9837
99 0.9894
105 1.0032
239 1.0078
122 1.0093
171 1.0106
226 1.0143
36 1.0171
238 1.0180
166 1.0202
213 1.0212
11 1.0221
54 1.0224
146 1.0254
150 1.0260
186 1.0338
194 1.0349
96 1.0400
113 1.0403
190 1.0453
67 1.0519
127 1.0536
31 1.0537
8 1.0552
5 1.0575
212 1.0602
135 1.0604
156 1.0631
64 1.0702
135 1.0826
214 1.0846
204 1.0877
201 1.0896
98 1.0929
104 1.0929
154 1.1006
138 1.1020
18 1.1027
84 1.1029
27 1.1034
120 1.1035
163 1.1061
42 1.1073
169 1.1092
37 1.1095
16 1.1101
143 1.1101
228 1.1162
224 1.1197
231 1.1208
122 1.1212
24 1.1221
81 1.1250
57 1.1283
219 1.1304
175 1.1335
149 1.1339
131 1.1340
13 1.1347
217 1.1355
76 1.1360
84 1.1391
87 1.1422
116 1.1437
73 1.1442
1 1.1448
108 1.1460
14 1.1466
188 1.1512
226 1.1535
186 1.1537
203 1.1558
204 1.1597
141 1.1619
233 1.1619
178 1.1638
25 1.1668
33 1.1671
171 1.1692
54 1.1695
232 1.1704
223 1.1726
37 1.1738
78 1.1765
160 1.1776
214 1.1778
208 1.1814
54 1.1819
108 1.1895
18 1.1911
82 1.1917
66 1.1921
98 1.1937
63 1.2029
9 1.2031
26 1.2066
235 1.2083
3 1.2121
222 1.2136
24 1.2140
60 1.2140
7 1.2150
101 1.2152
23 1.2156
163 1.2162
218 1.2169
193 1.2213
32 1.2293
125 1.2296
23 1.2307
191 1.2313
33 1.2318
55 1.2327
217 1.2350
173 1.2357
34 1.2361
19 1.2383
89 1.2390
220 1.2403
182 1.2410
127 1.2419
184 1.2424
201 1.2452
69 1.2457
197 1.2477
226 1.2493
132 1.2496
59 1.2502
143 1.2516
12 1.2521
183 1.2532
195 1.2544
41 1.2565
137 1.2646
8 1.2652
165 1.2661
161 1.2671
222 1.2679
84 1.2705
159 1.2713
105 1.2715
180 1.2724
198 1.2737
116 1.2750
139 1.2751
102 1.2780
106 1.2790
54 1.2895
61 1.2898
156 1.2911
182 1.2947
239 1.2959
43 1.3008
17 1.3021
133 1.3041
62 1.3043
190 1.3082
167 1.3088
28 1.3125
230 1.3153
197 1.3169
75 1.3194
134 1.3202
5 1.3204
172 1.3239
149 1.3243
196 1.3281
73 1.3316
87 1.3322
5 1.3323
115 1.3346
30 1.3364
90 1.3366
151 1.3380
123 1.3387
204 1.3393
172 1.3428
171 1.3435
127 1.3442
145 1.3454
60 1.3475
117 1.3530
20 1.3541
39 1.3573
156 1.3587
22 1.3607
12 1.3618
98 1.3626
11 1.3631
140 1.3633
108 1.3635
174 1.3639
54 1.3641
162 1.3686
108 1.3765
39 1.3769
27 1.3788
132 1.3795
30 1.3871
202 1.3916
81 1.3946
230 1.3968
57 1.3989
82 1.3991
237 1.3996
23 1.3997
75 1.4012
26 1.4022
223 1.4022
54 1.4035
221 1.4044
56 1.4056
196 1.4074
51 1.4096
106 1.4105
34 1.4106
50 1.4107
147 1.4122
98 1.4154
6 1.4157
234 1.4177
168 1.4209
23 1.4222
194 1.4304
53 1.4309
169 1.4318
60 1.4322
6 1.4347
183 1.4379
184 1.4381
68 1.4443
44 1.4528
28 1.4529
175 1.4544
177 1.4594
52 1.4638
212 1.4649
26 1.4657
55 1.4680
96 1.4705
81 1.4705
62 1.4715
13 1.4745
29 1.4760
28 1.4772
101 1.4775
27 1.4779
173 1.4779
233 1.4782
12 1.4796
100 1.4801
69 1.4837
201 1.4849
20 1.4853
15 1.4859
9 1.4881
220 1.4948
214 1.4955
138 1.4985
125 1.5011
30 1.5013
226 1.5017
178 1.5029
162 1.5038
146 1.5038
235 1.5085
113 1.5087
178 1.5138
190 1.5164
53 1.5164
184 1.5176
107 1.5183
34 1.5187
87 1.5226
145 1.5240
25 1.5245
193 1.5250
124 1.5259
10 1.5264
132 1.5270
21 1.5275
119 1.5294
126 1.5329
72 1.5333
127 1.5340
212 1.5377
172 1.5394
186 1.5409
167 1.5413
98 1.5414
102 1.5418
237 1.5449
187 1.5450
50 1.5467
218 1.5513
109 1.5540
84 1.5545
23 1.5551
178 1.5566
169 1.5604
234 1.5616
16 1.5630
48 1.5638
99 1.5644
12 1.5691
80 1.5701
132 1.5701
44 1.5709
54 1.5710
210 1.5771
100 1.5780
186 1.5795
115 1.5809
0 1.5828
226 1.5830
85 1.5831
26 1.5841
77 1.5845
239 1.5845
105 1.5851
3 1.5855
197 1.5878
164 1.5878
51 1.5885
175 1.5895
32 1.5897
145 1.5900
97 1.5908
64 1.5913
44 1.5928
193 1.5934
223 1.5946
47 1.5953
158 1.5960
103 1.5962
176 1.5972
92 1.5990
195 1.6010
82 1.6013
109 1.6018
56 1.6042
168 1.6058
103 1.6074
37 1.6075
6 1.6082
225 1.6089
12 1.6114
98 1.6144
29 1.6144
159 1.6147
199 1.6151
207 1.6171
10 1.6177
120 1.6184
229 1.6189
220 1.6196
166 1.6201
6 1.6206
198 1.6210
156 1.6234
52 1.6242
223 1.6262
50 1.6280
71 1.6341
175 1.6364
183 1.6370
137 1.6379
186 1.6384
146 1.6404
230 1.6416
38 1.6431
39 1.6437
179 1.6442
34 1.6455
12 1.6526
210 1.6535
73 1.6539
152 1.6563
176 1.6579
124 1.6601
5 1.6607
149 1.6620
14 1.6621
150 1.6636
202 1.6636
166 1.6637
115 1.6638
224 1.6647
204 1.6668
177 1.6679
212 1.6680
42 1.6732
238 1.6734
93 1.6770
61 1.6783
157 1.6784
206 1.6788
210 1.6793
20 1.6797
57 1.6803
100 1.6816
3 1.6823
125 1.6862
173 1.6866
59 1.6870
105 1.6882
6 1.6899
177 1.6938
166 1.6956
65 1.6973
126 1.6973
51 1.6993
107 1.7017
5 1.7023
36 1.7031
179 1.7068
1 1.7085
145 1.7087
32 1.7092
29 1.7100
5 1.7169
183 1.7169
89 1.7171
200 1.7208
99 1.7220
168 1.7224
139 1.7227
17 1.7238
234 1.7245
166 1.7254
195 1.7302
138 1.7312
10 1.7313
46 1.7353
175 1.7356
50 1.7419
23 1.7419
56 1.7421
207 1.7428
93 1.7452
156 1.7455
42 1.7471
82 1.7474
62 1.7487
180 1.7517
24 1.7525
44 1.7532
117 1.7535
107 1.7536
144 1.7542
45 1.7549
0 1.7552
56 1.7599
36 1.7602
31 1.7613
164 1.7619
108 1.7644
26 1.7652
68 1.7660
100 1.7692
189 1.7703
64 1.7707
150 1.7719
188 1.7742
39 1.7744
232 1.7745
136 1.7746
58 1.7748
7 1.7749
178 1.7756
133 1.7757
18 1.7770
186 1.7771
140 1.7774
177 1.7778
221 1.7781
224 1.7783
230 1.7783
174 1.7822
229 1.7829
135 1.7845
152 1.7851
72 1.7878
225 1.7880
131 1.7887
